"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"345","GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","24/1187","165/18903",0.000101425363715191,0.00163809312064071,0.00119822733273904,"S1PR1/LMOD1/PLEKHH2/SPTBN1/KAT2B/SLIT2/SNCA/PIK3R1/MAP1B/PRKN/DLC1/RHPN1/KANK1/GSN/ADD3/TMOD2/CORO2B/CCNF/CDH5/FHOD3/KANK3/SPEF1/MID1/ARHGAP6",24
"343","GO:0045664","GO:0045664","regulation of neuron differentiation","27/1187","196/18903",9.9707930427244e-05,0.00161852208983376,0.00118391157513815,"ASPM/PROX1/HOXD3/ECT2/FGF2/MAP1B/BMP6/ID4/HEY2/HOXA2/RELN/DPYSL2/SFRP1/BRINP1/RET/CXCL12/DIXDC1/SOCS2/DTX1/EDNRB/FOXA1/GPRC5B/MMD/WDR62/NTF4/BMP2/NAP1L2",27
"344","GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","20/1187","125/18903",9.99231153809784e-05,0.00161852208983376,0.00118391157513815,"CCN1/VIT/LIMS2/FN1/ABI3BP/CCDC80/NDNF/EGFLAM/CCL28/NEDD9/UTRN/AGR2/SFRP1/TEK/CCL21/ECM2/FERMT2/CX3CL1/CDH13/CEACAM6",20
"340","GO:0050927","GO:0050927","positive regulation of positive chemotaxis","8/1187","25/18903",9.75017002435334e-05,0.0015892481893123,0.00116249839215197,"ARTN/F3/S1PR1/CXCL12/F7/NTRK3/CDH13/VEGFD",8
"341","GO:0051984","GO:0051984","positive regulation of chromosome segregation","8/1187","25/18903",9.75017002435334e-05,0.0015892481893123,0.00116249839215197,"CDCA8/NCAPH/KAT2B/NCAPG/CCNB1/CDT1/AURKB/CDC6",8
"342","GO:0035813","GO:0035813","regulation of renal sodium excretion","7/1187","19/18903",9.75453841968426e-05,0.0015892481893123,0.00116249839215197,"NPR1/TACR1/EDN1/DRD2/AVPR1A/EDNRB/AVPR2",7
"339","GO:0048880","GO:0048880","sensory system development","45/1187","398/18903",9.57785391605147e-05,0.00157427144602474,0.00115154324989757,"ANGPTL7/EPHA2/MFAP2/JUN/NES/PROX1/EFEMP1/THRB/RARB/TGFBR2/CRYBG3/NECTIN3/EPHB1/P2RY12/PDGFRA/BMPR1B/FGF2/SPRY1/FAT1/BMP6/SLC44A4/AQP1/INHBA/SEMA3A/NTRK2/KLF4/GATA3/RET/RBP4/TUB/FZD4/CRYAB/DRD2/MAB21L1/SPRY2/RHOJ/MEIS2/ALDH1A2/ALDH1A3/ARHGEF15/PTPRM/C3/CPAMD8/SLC17A7/CHRDL1",45
"337","GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","19/1187","115/18903",9.52158108328894e-05,0.00157119444652396,0.00114929249573823,"GSTM2/STAC/PKD2/ANK2/ADRB2/EDN1/CACNA2D1/ABCB1/RELN/KCNIP2/TRPC6/TESC/ATP1B2/STAC2/HAP1/CACNG4/JPH2/DMD/RGN",19
"338","GO:1905952","GO:1905952","regulation of lipid localization","26/1187","185/18903",9.53093544373828e-05,0.00157119444652396,0.00114929249573823,"PLA2G4A/PLA2R1/MIR10B/PPARG/ADIPOQ/SPP1/ACSL1/BMP6/EDN1/PRKN/EEPD1/CAV1/LEP/LPL/MIR27B/PTCH1/PNPLA2/ACACB/IRS2/NMB/CES1/ABCA5/MAP2K6/C3/PLTP/PPARA",26
"330","GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","34/1187","271/18903",9.20336653405473e-05,0.00154784374656465,0.00113221199733599,"JUN/TGFBR3/DDR2/FMOD/ZFP36L2/ZEB2/PPARG/TGFBR2/CX3CR1/CLEC3B/IL17RD/SPRY1/NR3C1/EDN1/CAV2/CAV1/SFRP1/GDF10/CDKN1C/DKK3/FOLR1/PDE2A/PDGFD/SOX5/SMAD9/SPRY2/FERMT2/FOS/CDH5/GDF15/LTBP4/BMP2/CLDN5/PPARA",34
"331","GO:0030856","GO:0030856","regulation of epithelial cell differentiation","24/1187","164/18903",9.20429574031026e-05,0.00154784374656465,0.00113221199733599,"PTCH2/OSR1/SIX2/ATOH8/TP63/FGF2/SPRY1/BMP6/NOTCH4/HEY2/HOXA7/CAV1/EZH2/PTCH1/GATA3/APOLD1/SPRY2/CDH5/TMEM100/ZFP36/BMP2/PLCB1/CLDN5/MAFF",24
"332","GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","33/1187","260/18903",9.26812704981453e-05,0.00154784374656465,0.00113221199733599,"WLS/ASPM/LGR6/ZEB2/FZD7/RBMS3/FGF2/SEMA5A/EGR1/MIR145/DAAM2/TBX18/RSPO3/PRKN/CAV1/SOX7/ADGRA2/SFRP1/SOX17/KANK1/RECK/TLE4/DKK3/LGR4/FOLR1/FZD4/IGFBP6/FOXO1/GPRC5B/TMEM88/BMP2/SOX10/GPC3",33
"333","GO:0007584","GO:0007584","response to nutrient","23/1187","154/18903",9.32662721424247e-05,0.00154784374656465,0.00113221199733599,"ALPL/CYP26B1/PPARG/TGFBR2/ADIPOQ/CXCL10/SPP1/ACSL1/CCL28/MAP1B/LEP/LPL/SFRP1/AKR1C3/CAT/FOLR1/FOLR2/A2M/KL/POSTN/F7/ALDH1A2/BRIP1",23
"334","GO:0007272","GO:0007272","ensheathment of neurons","22/1187","144/18903",9.33373113506321e-05,0.00154784374656465,0.00113221199733599,"KIF14/NFASC/MALL/SCN2A/CLDN11/ANK2/TPPP/ID4/HYCC1/PTPRZ1/PTN/NRG1/NTRK2/EGR2/ABCD2/CNTN1/WASF3/ASPA/LGI4/JAM2/CLDN5/SOX10",22
"335","GO:0008366","GO:0008366","axon ensheathment","22/1187","144/18903",9.33373113506321e-05,0.00154784374656465,0.00113221199733599,"KIF14/NFASC/MALL/SCN2A/CLDN11/ANK2/TPPP/ID4/HYCC1/PTPRZ1/PTN/NRG1/NTRK2/EGR2/ABCD2/CNTN1/WASF3/ASPA/LGI4/JAM2/CLDN5/SOX10",22
"336","GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","22/1187","144/18903",9.33373113506321e-05,0.00154784374656465,0.00113221199733599,"WLS/ASPM/LGR6/ZEB2/LEF1/FGF2/SEMA5A/DEPDC1B/MIR145/DAAM2/RSPO3/CAV1/ADGRA2/SFRP1/CCN4/KANK1/RECK/LGR4/DIXDC1/GPRC5B/BMP2/GPC3",22
"329","GO:0045165","GO:0045165","cell fate commitment","35/1187","282/18903",9.09389394058634e-05,0.00154015735674611,0.00112658958048153,"PTCH2/TAL1/TBX15/PROX1/SIX2/EPAS1/CYP26B1/FZD7/PPARG/FGF2/PITX1/EDN1/TNXB/NOTCH4/SPDEF/TBX18/HEY2/HOXA2/EBF2/NRG1/SFRP1/SOX17/GAS1/PTCH1/KLF4/GATA3/SOX5/HOXC10/SPRY2/FOXA1/NTRK3/NTF4/SOX12/BMP2/FOXP3",35
"328","GO:0001933","GO:0001933","negative regulation of protein phosphorylation","40/1187","338/18903",8.62061908083615e-05,0.00146445394873229,0.00107121428372906,"PLPP3/JUN/KIRREL1/NIBAN1/RGS2/PID1/PPARG/KAT2B/ADIPOQ/SLIT2/SNCA/SPRY1/DUSP1/PRKN/MLXIPL/PRKAR2B/CAV1/PBK/SFRP1/FABP4/ANGPT1/MIR27B/CDKN1C/DRD2/GPRC5A/IRAK3/PTPRB/DUSP6/SPRY2/NTRK3/PLK1/DBNDD1/CEBPA/RASIP1/SIRPA/PRNP/BMP2/PTK6/DMD/RGN",40
"327","GO:1902893","GO:1902893","regulation of miRNA transcription","13/1187","61/18903",8.57837329673333e-05,0.00146173382291737,0.00106922457443913,"JUN/ATOH8/PPARG/FGF2/EGR1/NR3C1/NFIB/KLF4/GATA3/FOS/NGFR/BMP2/PPARA",13
"325","GO:0030501","GO:0030501","positive regulation of bone mineralization","11/1187","45/18903",8.00264153439921e-05,0.00136781345489793,0.00100052399164332,"ISG15/CCN1/OSR1/PKDCC/BMPR1B/ADRB2/BMP6/PTN/KL/BMP2/GPM6B",11
"326","GO:0042551","GO:0042551","neuron maturation","11/1187","45/18903",8.00264153439921e-05,0.00136781345489793,0.00100052399164332,"CNTNAP2/RET/KCNIP2/RND1/NTN4/EDNRB/GLDN/CX3CL1/C3/LGI4/KCNB1",11
"322","GO:1903510","GO:1903510","mucopolysaccharide metabolic process","17/1187","95/18903",7.92163036083268e-05,0.00136773608517335,0.00100046739747444,"HYAL1/NDNF/FGF2/EGFLAM/HMMR/UST/ANGPT1/ITIH5/CHST3/LYVE1/DCN/EDNRB/CEMIP/HAS3/CHST9/DSEL/BGN",17
"323","GO:0032868","GO:0032868","response to insulin","34/1187","269/18903",7.94310851342985e-05,0.00136773608517335,0.00100046739747444,"ALPL/INHBB/ACVR1C/PID1/TWIST2/PPARG/KAT2B/KLF15/ADIPOQ/GHR/PIK3R1/EGR1/GPLD1/PDK4/CAV2/LEP/RARRES2/LPL/KANK1/EGR2/SORBS1/ADM/PDE3B/CAT/SIK2/TNS2/KL/FOXO1/IRS2/FOS/TRARG1/SLC2A4/PPARA/PFKFB1",34
"324","GO:0033002","GO:0033002","muscle cell proliferation","32/1187","247/18903",7.95309568550191e-05,0.00136773608517335,0.00100046739747444,"JUN/TGFBR3/S1PR1/NPR1/DDR2/TACR1/PPARG/TGFBR2/EPHB1/ADIPOQ/FGF2/MIR145/EDN1/HEY2/CAV2/ANGPT1/CCN3/CCN4/OGN/MIR27B/TLR4/CDK1/RBP4/PDGFD/IGF1/FOS/CX3CL1/CDH13/CNN1/BMP2/ADAMTS1/MIR221",32
"321","GO:0007517","GO:0007517","muscle organ development","41/1187","348/18903",7.81491126880593e-05,0.00135653226136407,0.000992272058790509,"TGFBR3/S1PR1/COL11A1/ATF3/PROX1/CENPF/CYP26B1/MYLK/EPHB1/KY/CXCL10/LEF1/PITX1/EGR1/MIR145/HEY2/LAMA2/UTRN/MEOX2/CAV2/CAV1/EGR3/NRG1/CNTFR/ARID5B/EGR2/NEURL1/ALX4/CRYAB/TAGLN/NR4A1/ITGA7/IGF1/FOS/CTF1/HLF/BMP2/JPH2/RCAN1/MAFF/DMD",41
"320","GO:0048511","GO:0048511","rhythmic process","37/1187","302/18903",7.63206240857239e-05,0.00132893286689267,0.00097208373835501,"DTL/PROX1/OXTR/TIMP4/PPARG/KAT2B/ADIPOQ/SLIT2/PDGFRA/MAPK10/BMPR1B/EGR1/SLIT3/ID4/INHBA/LEP/PTN/EZH2/EGR3/KLF9/NTRK2/GDF10/CDK1/LGR4/FZD4/DRD2/A2M/BHLHE41/F7/TYRO3/PER1/TOP2A/NGFR/HLF/MAP2K6/ADAMTS1/PPARA",37
"319","GO:1901343","GO:1901343","negative regulation of vasculature development","23/1187","152/18903",7.60122147981197e-05,0.00132771178951449,0.000971190548418808,"ANGPTL7/EPHA2/E2F2/NPR1/PPARG/ADAMTS9/CXCL10/ECSCR/MIR145/HOXA5/TEK/KLF4/PDE3B/CREB3L1/DCN/RGCC/SPRY2/PTPRM/KLF2/ISM1/ADAMTS1/CLDN5/MIR221",23
"318","GO:0001649","GO:0001649","osteoblast differentiation","32/1187","246/18903",7.35536212287862e-05,0.00128880747637358,0.000942732940741014,"EPHA2/ALPL/CCN1/DDR2/CRIM1/TWIST2/PPARG/PTH1R/TP63/SPP1/BMPR1B/LEF1/FGF2/VCAN/BMP6/ID4/HOXA2/CLEC5A/SFRP1/CCN4/PTCH1/GDF10/FFAR4/LGR4/CAT/CREB3L1/IGF1/PRKD1/FERMT2/MAP2K6/CEBPA/BMP2",32
"317","GO:0001763","GO:0001763","morphogenesis of a branching structure","28/1187","203/18903",7.30794083290371e-05,0.0012845377388309,0.000939609726216277,"EPHA2/PROX1/SIX2/TGFBR2/TP63/SLIT2/PKD2/LEF1/FGF2/SPRY1/FGF1/EDN1/NOTCH4/RSPO3/HOXA5/SFRP1/PTCH1/ADM/LGR4/DRD2/NTN4/SPRY2/FOXA1/FGF7/RASIP1/BMP2/SOX10/GPC3",28
"316","GO:0072537","GO:0072537","fibroblast activation","6/1187","13/18903",7.08116999301033e-05,0.00124861643041309,0.000913334117686076,"DDR2/AKAP12/LEP/ACTA2/RGCC/CYGB",6
"315","GO:0042326","GO:0042326","negative regulation of phosphorylation","44/1187","381/18903",6.97706651344356e-05,0.0012341655432669,0.000902763627069455,"PLPP3/JUN/KIRREL1/DDR2/NIBAN1/RGS2/PID1/PPARG/KAT2B/ADIPOQ/SLIT2/SNCA/SPRY1/DUSP1/PRKN/INHBA/MLXIPL/PRKAR2B/CAV1/PBK/SFRP1/FABP4/ANGPT1/MIR27B/CDKN1C/DRD2/GPRC5A/IRAK3/PTPRB/DUSP6/SPRY2/IRS2/NTRK3/PLK1/DBNDD1/CEBPA/RASIP1/SIRPA/PRNP/BMP2/PTK6/PPARA/DMD/RGN",44
"314","GO:0008207","GO:0008207","C21-steroid hormone metabolic process","10/1187","37/18903",6.70740686766235e-05,0.00119024430148454,0.000870636251813229,"EGR1/BMP6/AKR1C1/AKR1C2/AKR1C3/ADM/DKK3/EDNRB/CYP11A1/BMP2",10
"313","GO:0043116","GO:0043116","negative regulation of vascular permeability","7/1187","18/18903",6.51304648661436e-05,0.00115944712534873,0.000848108827851716,"SLIT2/AKAP12/ANGPT1/ADM/PDE2A/FERMT2/CLDN5",7
"311","GO:0030336","GO:0030336","negative regulation of cell migration","43/1187","368/18903",6.40514316308818e-05,0.00114389287515152,0.000836731252613948,"CLDN19/ACVR1C/DPP4/EPHA4/PPARG/CX3CR1/ADAMTS9/CD200/ADIPOQ/SLIT2/FGF2/PTGER4/CCL28/MIR145/DUSP1/NEDD9/MEOX2/HOXA7/DLC1/NRG1/SFRP1/CCN3/MAPK15/KANK1/IL33/CCL21/RECK/KLF4/CXCL12/MMRN2/DRD2/DCN/RGCC/CX3CL1/ATP1B2/MMP28/NGFR/CYGB/EMILIN2/PTPRM/PLCB1/CLDN5/MIR221",43
"312","GO:0070997","GO:0070997","neuron death","43/1187","368/18903",6.40514316308818e-05,0.00114389287515152,0.000836731252613948,"JUN/NES/DDR2/KIF14/CD34/GPR75/SCN2A/CHL1/THRB/CX3CR1/CD200/EPHB1/TP63/SNCA/NDNF/TRIM2/GHR/EGR1/NR3C1/NCOA7/PRKN/PTPRZ1/XRCC2/ANGPT1/CNTFR/NTRK2/TLR4/GATA3/UNC5B/SNCG/ADAM8/CIT/FOS/TYRO3/CX3CL1/NLRP1/NGFR/GRIK5/NTF4/PRNP/KCNB1/PPARA/PAK3",43
"310","GO:0071559","GO:0071559","response to transforming growth factor beta","35/1187","277/18903",6.31933868952742e-05,0.00113585016703377,0.00083084819714262,"JUN/TGFBR3/DDR2/FMOD/FNDC4/ZFP36L2/ZEB2/PPARG/TGFBR2/CX3CR1/CLEC3B/IL17RD/SPRY1/NR3C1/EDN1/CAV2/CAV1/SFRP1/GDF10/CDKN1C/DKK3/FOLR1/PDE2A/PDGFD/SOX5/SMAD9/SPRY2/FERMT2/FOS/CDH5/GDF15/LTBP4/BMP2/CLDN5/PPARA",35
"308","GO:0032355","GO:0032355","response to estradiol","20/1187","121/18903",6.2592675936204e-05,0.00112869381979459,0.000825613494208761,"PTGFR/TXNIP/TACR1/OXTR/CCNA2/MAP1B/ADCYAP1R1/LEP/EZH2/SFRP1/ANXA1/PTCH1/KIF18A/CAT/CRYAB/SOCS2/GJB2/F7/FOXA1/ALDH1A2",20
"309","GO:0045446","GO:0045446","endothelial cell differentiation","20/1187","121/18903",6.2592675936204e-05,0.00112869381979459,0.000825613494208761,"S1PR1/PROX1/ATOH8/BMP6/NOTCH4/HEY2/NRG1/SOX17/PDE2A/ROBO4/APOLD1/RAPGEF3/EDNRB/CDH5/TMEM100/PECAM1/PLCB1/PPP1R16B/CLDN5/FOXP3",20
"305","GO:0035265","GO:0035265","organ growth","26/1187","180/18903",5.98790176304213e-05,0.00109123048344387,0.000798209927814765,"LEPR/TGFBR3/S1PR1/DDR2/RGS2/PROX1/RARB/TGFBR2/FGFR3/FGF2/SORBS2/EDN1/PI16/HEY2/LEP/CDK1/RBP4/MMP13/DUSP6/IGF1/ACACB/SPRY2/FGF7/COMP/PPARA/NLGN4X",26
"306","GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","17/1187","93/18903",5.99933060285162e-05,0.00109123048344387,0.000798209927814765,"GSTM2/STAC/CXCL9/CXCL10/CXCL11/PKD2/SNCA/ANK2/ADCYAP1R1/CACNA2D1/CAV1/CEMIP/CX3CL1/STAC2/HAP1/JPH2/RGN",17
"307","GO:0006066","GO:0006066","alcohol metabolic process","43/1187","367/18903",6.01234311588781e-05,0.00109123048344387,0.000798209927814765,"PLPP3/LEPR/PLA2G4A/SULT1C4/ACADL/PTH1R/SNCA/ADH1C/FGF2/PLPP1/FGF1/BMP6/CYP39A1/ADCYAP1R1/LEP/SQLE/VLDLR/ALDH1A1/AKR1C1/AKR1C2/AKR1C3/RBP4/PNPLA2/DKK3/CAT/DGAT2/GPD1/RDH5/HSD17B6/IGF1/ALDH2/EDNRB/DEGS2/SORD/ALDH1A2/CYP11A1/ALDH1A3/CES1/ABCA5/CEBPA/LIPE/BMP2/PLCB1",43
"304","GO:0007405","GO:0007405","neuroblast proliferation","14/1187","67/18903",5.82748993103891e-05,0.00106811756236016,0.0007813033591753,"ARTN/ASPM/PROX1/CX3CR1/LEF1/FGF2/ID4/PTN/DRD2/SOX5/RACGAP1/CX3CL1/WDR62/SOX10",14
"302","GO:0048638","GO:0048638","regulation of developmental growth","40/1187","332/18903",5.7995383533439e-05,0.00106801376783543,0.000781227435874631,"TGFBR3/CRABP2/RGS2/PROX1/FN1/TGFBR2/SEMA3G/FGFR3/SPP1/FGF2/NPY1R/SEMA5A/GHR/MAP1B/ADRB2/EDN1/PI16/HEY2/PRKN/AGR2/SEMA3A/SEMA3D/LEP/PLXNA4/DPYSL2/SPAAR/PTCH1/CXCL12/CDK1/RBP4/GPAM/DRD2/DUSP6/SOCS2/IGF1/ACACB/STAT5A/GDF15/PLCB1/PPARA",40
"303","GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","19/1187","111/18903",5.80775613162481e-05,0.00106801376783543,0.000781227435874631,"ROR1/SELP/FN1/PDGFRA/KIT/FGF2/RELN/LEP/ANGPT1/TEK/PIP5K1B/NTRK2/UNC5B/CAT/PDGFD/DCN/IGF1/NTRK3/PPP1R16B",19
"301","GO:0050873","GO:0050873","brown fat cell differentiation","12/1187","51/18903",5.73382738922678e-05,0.00106142479112198,0.000776407751393114,"RGS2/LAMB3/ADIPOQ/ADRB2/ARL4A/LEP/EBF2/FABP4/FFAR4/NUDT7/SLC2A4/CEBPA",12
"300","GO:0055074","GO:0055074","calcium ion homeostasis","38/1187","309/18903",5.66229540714709e-05,0.00105167700028745,0.000769277467244686,"ALPL/EDN2/GSTM2/S100A14/TMEM178A/PTH1R/CXCL9/CXCL10/CXCL11/PKD2/SNCA/ANK2/FGF2/EDN1/NT5E/CAV2/CAV1/MICU3/CCL21/CXCL12/CDH23/ADM/TRPC6/DRD2/KL/PRKD1/CEMIP/ABCC6/CX3CL1/CDH5/CALB2/CCL14/HAP1/JPH2/EDN3/DMD/RGN/CLIC2",38
"299","GO:0061351","GO:0061351","neural precursor cell proliferation","23/1187","149/18903",5.54425823913959e-05,0.00103319755546775,0.000755760179614452,"TRNP1/ARTN/NES/ASPM/KIF14/PROX1/LIMS2/CX3CR1/EPHB1/LEF1/FGF2/ID4/PTPRZ1/PTN/DIXDC1/DRD2/SOX5/RACGAP1/FOXO1/SHCBP1/CX3CL1/WDR62/SOX10",23
"298","GO:2000027","GO:2000027","regulation of animal organ morphogenesis","21/1187","129/18903",5.21931301993474e-05,0.000975906447888469,0.000713853055923254,"ROR1/CD34/SIX2/FZD7/FGF2/SPRY1/FGF1/EDN1/RSPO3/SFRP1/SAPCD2/GATA3/LGR4/HOXC11/NTN4/FGF7/NGFR/APCDD1/SPEF1/BMP2/GPC3",21
"297","GO:0010959","GO:0010959","regulation of metal ion transport","48/1187","423/18903",5.18955520944377e-05,0.000973609482391268,0.000712172878644914,"NKAIN1/GSTM2/OSR1/STAC/MYLK/KCNAB1/CXCL9/CXCL10/CXCL11/PKD2/SNCA/ANK2/ADRB2/KCNMB1/UTRN/ADCYAP1R1/CACNA2D1/CAV1/CXCL12/KCNIP2/ADRA2A/PLPP4/AHNAK/TRPC6/DRD2/FXYD6/SCN2B/SCN3B/ABCC9/CNTN1/TESC/CABP1/PRKD1/GRAMD2A/CEMIP/CX3CL1/ATP1B2/PER1/STAC2/HAP1/KCNJ2/PRNP/REM1/JPH2/EDN3/DMD/RGN/CLIC2",48
"296","GO:0051383","GO:0051383","kinetochore organization","8/1187","23/18903",4.94775800875211e-05,0.000931382014350229,0.000681284459811102,"NUF2/CENPF/CENPA/CENPE/CENPK/DLGAP5/CDT1/NDC80",8
"294","GO:0061138","GO:0061138","morphogenesis of a branching epithelium","27/1187","188/18903",4.82286788549112e-05,0.000911073930479765,0.000666429564895464,"EPHA2/PROX1/SIX2/TGFBR2/TP63/SLIT2/PKD2/LEF1/FGF2/SPRY1/FGF1/EDN1/NOTCH4/RSPO3/HOXA5/SFRP1/PTCH1/ADM/LGR4/NTN4/SPRY2/FOXA1/FGF7/RASIP1/BMP2/SOX10/GPC3",27
"295","GO:0050817","GO:0050817","coagulation","31/1187","230/18903",4.82352493703393e-05,0.000911073930479765,0.000666429564895464,"F3/PEAR1/SELP/PLA2G4A/CSRP1/CD34/FAP/TFPI/FN1/PROS1/P2RY12/PDGFRA/MMRN1/F2RL2/F12/EDN1/CAV1/TLR4/ADRA2A/SAA1/VWF/F7/F10/CTSG/TYRO3/PRKCA/EMILIN2/COMP/PLAUR/MYL9/F8",31
"293","GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","18/1187","100/18903",4.5519847884134e-05,0.000865653899011586,0.000633205859555836,"STIL/DDR2/DTL/CDC25A/HYAL1/CCNB1/CDC25C/ANXA1/CDK1/CDCA5/ESPL1/RGCC/DLGAP5/CDT1/CDC6/PLCB1/ADAMTS1/MIR221",18
"292","GO:0042692","GO:0042692","muscle cell differentiation","47/1187","409/18903",4.5318336746192e-05,0.000864773192978706,0.000632561643407554,"RGS2/CSRP1/LMOD1/PROX1/CYP26B1/FZD7/RARB/PDGFRA/KIT/CXCL9/CXCL10/ANK2/SORBS2/MIR145/EDN1/PI16/TBX18/HEY2/LAMA2/SYNE1/CAV2/EZH2/NRG1/CCN3/PGM5/CDK1/ADM/BHLHE41/AVPR1A/IGF1/EDNRB/TMOD2/MYH11/KRT19/FHOD3/GDF15/COMP/CEACAM5/EHD2/BMP2/MYL9/JAM2/ADAMTS5/RCAN1/PPARA/DMD/MIR221",47
"290","GO:0048469","GO:0048469","cell maturation","27/1187","187/18903",4.38737172801017e-05,0.000842639618263863,0.000616371444046866,"TDRD10/KIF14/EPAS1/PPARG/PTH1R/EDN1/HOXA5/CNTNAP2/CCL21/NPR2/LHX6/GATA3/RET/KCNIP2/RND1/NTN4/EDNRB/FOXA1/GLDN/CX3CL1/C3/KLF2/CEBPA/LGI4/KCNB1/AURKA/SOX10",27
"291","GO:0009410","GO:0009410","response to xenobiotic stimulus","49/1187","432/18903",4.40072018870754e-05,0.000842639618263863,0.000616371444046866,"RAD54L/JUN/GSTM2/TXNIP/FMO2/CENPF/CYP26B1/SULT1C4/AOX1/CPS1/OXTR/TIMP4/TGFBR2/ADIPOQ/SNCA/CYP2U1/ACSL1/MAP1B/EDN1/GPLD1/ADCYAP1R1/INHBA/ABCB1/NAT1/LPL/SFRP1/PTCH1/AKR1C1/GATA3/RET/CDK1/CAT/GLYAT/DRD2/DUSP6/ACACB/FOS/RAD51/SORD/ABCC6/AOC2/MAP2K6/PTPRM/FOSB/PRNP/E2F1/SOX10/CBX7/MAOB",49
"288","GO:0048562","GO:0048562","embryonic organ morphogenesis","37/1187","294/18903",4.30671935478233e-05,0.000831983266552694,0.000608576568574457,"EPHA2/MFAP2/STIL/COL11A1/TBX15/PROX1/OSR1/SIX2/EFEMP1/HOXD3/HOXD4/RARB/TGFBR2/HYAL1/PDGFRA/PKD2/EDN1/SLC44A4/TBX18/SOBP/HOXA2/HOXA3/HOXA5/HOXA7/HOXA9/SOX17/TPRN/GATA3/CDH23/RBP4/ALX4/FOLR1/HOXC11/LRIG3/SPRY2/ALDH1A3/HPN",37
"289","GO:0062012","GO:0062012","regulation of small molecule metabolic process","41/1187","339/18903",4.31520394891831e-05,0.000831983266552694,0.000608576568574457,"LEPR/FMO2/PROX1/ACADL/PID1/PPARG/KAT2B/PTH1R/ADIPOQ/KIT/SNCA/EGR1/FGF1/NR3C1/BMP6/GPLD1/PRKN/ADCYAP1R1/MLXIPL/PDK4/CAV1/LEP/ANXA1/AKR1C3/SORBS1/ADM/DKK3/DGAT2/ABCD2/GPD1/AVPR1A/IGF1/ACACB/FOXO1/IRS2/CES1/BMP2/TFF3/PPARA/RGN/PFKFB1",41
"286","GO:1902903","GO:1902903","regulation of supramolecular fiber organization","45/1187","384/18903",4.07124490418614e-05,0.000793155050359093,0.000580174624058338,"S1PR1/KIRREL1/LMOD1/PROX1/PLEKHH2/SPTBN1/ANKRD53/TACR1/SLIT2/SNCA/SYNPO2/SEMA5A/PTGER4/PIK3R1/MAP1B/EDN1/TNXB/DAAM2/PRKN/DLC1/SFRP1/RHPN1/KANK1/CCL21/GSN/CXCL12/ADD3/CRYAB/RAPGEF3/CIT/WASF3/RGCC/SLAIN1/FERMT2/TMOD2/CORO2B/CX3CL1/CDH5/ARHGEF15/FHOD3/KANK3/SPEF1/MID1/ARHGAP6/PAK3",45
"287","GO:0031100","GO:0031100","animal organ regeneration","14/1187","65/18903",4.08534636491492e-05,0.000793155050359093,0.000580174624058338,"TGFBR3/TGFBR2/ANXA3/CCNA2/EZH2/PTCH1/CXCL12/CDK1/ADM/F7/SLC7A5/AURKA/RGN/PFKFB1",14
"285","GO:0035815","GO:0035815","positive regulation of renal sodium excretion","6/1187","12/18903",4.02715901898405e-05,0.000787344914167689,0.000575924643453601,"NPR1/TACR1/EDN1/DRD2/AVPR1A/EDNRB",6
"284","GO:0051146","GO:0051146","striated muscle cell differentiation","37/1187","293/18903",4.00087948467804e-05,0.000784961284810777,0.000574181073560911,"RGS2/CSRP1/LMOD1/PROX1/CYP26B1/FZD7/RARB/PDGFRA/CXCL9/CXCL10/SORBS2/EDN1/PI16/TBX18/HEY2/CAV2/EZH2/NRG1/CCN3/PGM5/CDK1/BHLHE41/AVPR1A/IGF1/TMOD2/MYH11/KRT19/FHOD3/GDF15/CEACAM5/EHD2/BMP2/MYL9/JAM2/ADAMTS5/RCAN1/PPARA",37
"283","GO:0046676","GO:0046676","negative regulation of insulin secretion","10/1187","35/18903",3.96599082054974e-05,0.000780865754491278,0.000571185287601585,"BMP8A/INHBB/ACVR1C/PRKN/SFRP1/CCN3/ADRA2A/DRD2/FOXO1/KCNB1",10
"282","GO:0070098","GO:0070098","chemokine-mediated signaling pathway","17/1187","90/18903",3.88402242188254e-05,0.000767438756550691,0.000561363748321358,"ACKR1/GPR75/ACKR3/CX3CR1/ACKR4/SLIT2/CXCL3/CXCL2/CXCL9/CXCL10/CXCL11/SLIT3/EDN1/CCL21/CXCL12/CX3CL1/CCL14",17
